task_id,task_description,creation_date,due_date,priority,task_category,assigned_to,estimated_effort_hours,user_preferred_categories,user_past_completion_time_avg_hours,user_current_workload
2842,Prepare payroll for January.,2025-01-20,2025-02-19,Medium,Finance,Alex,8,Finance,9.579854647699872,6
2843,Create social media campaign for Software Suite.,2025-07-08,2025-07-10,Medium,Marketing,Noah,1,"HR, Research",9.40024889822967,3
2844,Escalate complex issue to Development Team.,2025-07-17,,Low,Support,Victor,6,Support,9.846408648143122,5
2845,Coordinate travel arrangements for Sarah Davis.,2025-03-10,2025-03-21,Medium,Admin,Frank,1,"Finance, Admin",4.461671526421454,5
2846,Write unit tests for calculate_total.,2025-04-11,2025-04-28,High,Development,Quinn,13,"Development, Support",3.464227970981211,4
2847,Prepare payroll for April.,2025-01-31,2025-02-20,Low,Finance,Emily,4,"HR, Marketing",6.308737343217359,5
2848,Escalate complex issue to Development Team.,2025-07-09,2025-07-30,Low,Support,Karen,8,Support,9.855336239448196,3
2849,Analyze QQ2 marketing spend.,2025-03-30,2025-04-02,Medium,Marketing,Henry,5,"HR, Marketing",6.726911864478398,2
2850,Analyze QQ4 marketing spend.,2025-05-16,2025-05-25,Medium,Marketing,Bob,7,Marketing,7.569853667031811,8
2851,Deploy v3.0 to production.,2025-07-04,2025-08-01,High,Development,Hannah,11,"Marketing, Development",8.616576794366768,1
2852,Fix bug #510 in database.,2025-05-03,2025-05-25,Critical,Development,Victor,13,Support,9.846408648143122,5
2853,Update employee records for promotion.,2025-03-22,,Medium,HR,Jessica,2,Admin,9.674887732588516,7
2854,Follow up on pending Client A request.,2025-04-20,,Critical,Support,Daniel,13,"Support, Marketing",9.116648644946071,6
2855,Analyze QQ3 marketing spend.,2025-04-13,2025-04-19,Medium,Marketing,Felix,1,Development,6.326325553825599,5
2856,Prepare payroll for January.,2025-05-11,2025-05-22,Critical,Finance,Charlie,12,"Finance, Admin",5.468591858102769,7
2857,Research new AI algorithms for computer vision.,2025-04-13,2025-05-01,Critical,Research,Mia,12,"Finance, Research",9.029520330371653,8
2858,Resolve customer ticket #TKT-1393 for software bug.,2025-01-25,2025-02-13,Low,Support,Tina,6,"Support, Development",3.6216459635052445,8
2859,Draft email newsletter for company news.,2025-04-12,2025-04-21,Low,Marketing,Mark,1,Marketing,3.272879263443162,6
2860,Create social media campaign for Software Suite.,2025-06-02,2025-06-18,Medium,Marketing,Natalie,7,"Finance, Marketing",4.517745395195611,3
2861,Coordinate travel arrangements for Chris Wilson.,2025-04-07,2025-04-28,Medium,Admin,Isaac,8,Development,8.761894137397698,5
2862,Write unit tests for calculate_total.,2025-04-03,2025-04-14,Critical,Development,Felix,9,Development,6.326325553825599,5
2863,Order office supplies for Branch A.,2025-07-01,2025-07-20,Low,Admin,Isaac,8,Development,8.761894137397698,5
2864,Optimize encryption for performance.,2025-02-02,2025-02-22,High,Development,Isaac,10,Development,8.761894137397698,5
2865,Create social media campaign for Software Suite.,2025-03-02,2025-03-12,High,Marketing,Peter,4,"Marketing, Finance",4.826433608766385,5
2866,Create social media campaign for Software Suite.,2025-02-03,,Medium,Marketing,Yara,1,Marketing,9.16830741477354,1
2867,Order office supplies for Branch A.,2025-05-07,2025-05-15,Medium,Admin,Oscar,5,Development,5.266581894916864,8
2868,Refactor payment gateway.,2025-07-16,2025-08-10,Critical,Development,Xavier,12,"Development, Finance",7.64239563058834,1
2869,Research new AI algorithms for computer vision.,2025-02-27,2025-03-14,High,Research,Noah,6,"HR, Research",9.40024889822967,3
2870,Order office supplies for Branch A.,2025-04-27,,Critical,Admin,Charlie,12,"Finance, Admin",5.468591858102769,7
2871,Prepare presentation for Product Launch.,2025-03-28,2025-04-06,High,Marketing,Yara,6,Marketing,9.16830741477354,1
2872,Implement dashboard in the frontend.,2025-06-22,2025-07-02,Medium,Development,Isaac,12,Development,8.761894137397698,5
2873,Draft email newsletter for latest features.,2025-02-19,,High,Marketing,Noah,9,"HR, Research",9.40024889822967,3
2874,Create social media campaign for Service X.,2025-05-06,,High,Marketing,Felix,5,Development,6.326325553825599,5
2875,Organize company documents for financial.,2025-06-01,2025-06-30,Low,Admin,Frank,2,"Finance, Admin",4.461671526421454,5
2876,Update employee records for address change.,2025-05-18,,Critical,HR,Olivia,9,"Admin, Research",7.589919813439466,6
2877,Review QQ4 budget report.,2025-06-07,2025-06-15,Medium,Finance,Daniel,8,"Support, Marketing",9.116648644946071,6
2878,Coordinate travel arrangements for Chris Wilson.,2025-01-25,2025-02-24,Critical,Admin,Charlie,18,"Finance, Admin",5.468591858102769,7
2879,Refactor authentication module.,2025-06-12,2025-07-10,Medium,Development,Mia,10,"Finance, Research",9.029520330371653,8
2880,Organize company documents for financial.,2025-05-22,,Critical,Admin,Ben,22,Admin,4.809463841776423,8
2881,Escalate complex issue to Development Team.,2025-03-07,2025-04-01,Medium,Support,Lily,4,"Finance, Support",5.13164526027243,4
2882,Reconcile travel budget statements.,2025-05-03,2025-05-07,Medium,Finance,Chloe,1,Finance,5.175381946852099,8
2883,Reconcile petty cash statements.,2025-06-08,2025-06-23,Medium,Finance,Liam,7,"Marketing, Finance",7.646306669857175,7
2884,Coordinate travel arrangements for Sarah Davis.,2025-06-27,2025-07-19,Low,Admin,Wendy,3,"Admin, Research",6.105603273126828,8
2885,Prepare literature review on deep learning architectures.,2025-02-10,2025-02-26,Medium,Research,Alice,13,"Support, Marketing",8.55145246285532,1
2886,Analyze QQ2 marketing spend.,2025-03-24,2025-04-19,Medium,Marketing,Hannah,1,"Marketing, Development",8.616576794366768,1
2887,Manage facility maintenance.,2025-04-08,2025-04-10,High,Admin,Jessica,9,Admin,9.674887732588516,7
2888,Analyze market trends for healthcare.,2025-02-02,2025-02-13,High,Research,Jack,7,"Admin, Research",5.860282541589919,3
2889,Provide technical assistance for subscription management.,2025-02-07,2025-02-17,Critical,Support,Alice,9,"Support, Marketing",8.55145246285532,1
2890,Review QQ4 budget report.,2025-06-02,2025-06-19,Critical,Finance,Frank,13,"Finance, Admin",4.461671526421454,5
2891,Optimize search for performance.,2025-01-20,2025-02-17,High,Development,Oscar,14,Development,5.266581894916864,8
2892,Refactor payment gateway.,2025-02-05,2025-03-07,Critical,Development,David,8,"Development, Marketing",7.17565478893349,6
2893,Schedule meeting with Team Lead.,2025-06-02,2025-06-20,Low,Admin,Olivia,2,"Admin, Research",7.589919813439466,6
2894,Audit QQ3 expenses.,2025-01-21,,High,Finance,Xavier,4,"Development, Finance",7.64239563058834,1
2895,Provide technical assistance for reporting tools.,2025-07-13,,Low,Support,Noah,6,"HR, Research",9.40024889822967,3
2896,Analyze QQ1 marketing spend.,2025-03-29,2025-04-03,Critical,Marketing,Felix,15,Development,6.326325553825599,5
2897,Provide technical assistance for subscription management.,2025-05-16,2025-06-08,Critical,Support,Sam,14,"Admin, Support",4.882980999101189,7
2898,Implement analytics in the frontend.,2025-04-14,2025-04-29,Critical,Development,David,11,"Development, Marketing",7.17565478893349,6
2899,Order office supplies for Branch A.,2025-05-25,2025-06-02,Medium,Admin,Ben,2,Admin,4.809463841776423,8
2900,Process invoices for Sales.,2025-05-08,2025-05-13,Critical,Finance,Chloe,16,Finance,5.175381946852099,8
2901,Update knowledge base article on troubleshooting guide.,2025-02-02,,Critical,Support,Peter,12,"Marketing, Finance",4.826433608766385,5
2902,Analyze QQ1 marketing spend.,2025-05-04,2025-05-16,Critical,Marketing,Yara,8,Marketing,9.16830741477354,1
2903,Develop prototype for edge AI.,2025-05-13,2025-05-29,Critical,Research,Kevin,14,"Marketing, Research",4.862091593477015,7
2904,Create social media campaign for Software Suite.,2025-04-28,2025-05-11,Medium,Marketing,David,8,"Development, Marketing",7.17565478893349,6
2905,Order office supplies for Headquarters.,2025-04-27,2025-05-21,High,Admin,Uma,8,Admin,8.640243477370621,2
2906,Draft email newsletter for company news.,2025-07-04,2025-07-05,High,Marketing,Hannah,12,"Marketing, Development",8.616576794366768,1
2907,Process invoices for Sales.,2025-03-09,2025-03-22,High,Finance,Xavier,9,"Development, Finance",7.64239563058834,1
2908,Onboard new hire John Doe.,2025-01-23,2025-02-08,Critical,HR,David,14,"Development, Marketing",7.17565478893349,6
2909,Organize company documents for financial.,2025-06-20,2025-06-24,High,Admin,Frank,7,"Finance, Admin",4.461671526421454,5
2910,Research competitor Competitor A.,2025-03-03,,Medium,Marketing,Mark,2,Marketing,3.272879263443162,6
2911,Update knowledge base article on password reset.,2025-05-02,,Critical,Support,Liam,14,"Marketing, Finance",7.646306669857175,7
2912,Implement reporting in the API.,2025-02-22,2025-03-08,High,Development,Oscar,8,Development,5.266581894916864,8
2913,Update knowledge base article on password reset.,2025-02-02,2025-02-13,Medium,Support,Olivia,2,"Admin, Research",7.589919813439466,6
2914,Draft new HR policy.,2025-06-11,2025-06-16,Critical,HR,Natalie,9,"Finance, Marketing",4.517745395195611,3
2915,Analyze QQ3 marketing spend.,2025-04-01,2025-04-06,Critical,Marketing,Peter,20,"Marketing, Finance",4.826433608766385,5
2916,Refactor payment gateway.,2025-03-14,2025-03-20,Critical,Development,Hannah,14,"Marketing, Development",8.616576794366768,1
2917,Prepare literature review on machine learning trends.,2025-03-11,,Low,Research,Noah,7,"HR, Research",9.40024889822967,3
2918,Analyze QQ4 marketing spend.,2025-05-28,,Low,Marketing,Uma,2,Admin,8.640243477370621,2
2919,Research new AI algorithms for computer vision.,2025-05-12,2025-06-11,Low,Research,Mia,11,"Finance, Research",9.029520330371653,8
2920,Create social media campaign for AI Tool.,2025-06-22,2025-07-13,Low,Marketing,Henry,6,"HR, Marketing",6.726911864478398,2
2921,Audit QQ2 expenses.,2025-04-07,,Low,Finance,Zoe,8,Finance,3.529851632961227,4
2922,Manage facility maintenance.,2025-04-25,2025-05-08,Critical,Admin,Jessica,20,Admin,9.674887732588516,7
2923,Develop prototype for edge AI.,2025-06-12,2025-06-24,Critical,Research,Frank,10,"Finance, Admin",4.461671526421454,5
2924,Process invoices for Sales.,2025-03-10,2025-04-06,Low,Finance,Alex,3,Finance,9.579854647699872,6
2925,Research new AI algorithms for computer vision.,2025-06-24,2025-06-26,High,Research,Noah,15,"HR, Research",9.40024889822967,3
2926,Audit QQ3 expenses.,2025-07-01,2025-07-02,Medium,Finance,Zoe,2,Finance,3.529851632961227,4
2927,Create social media campaign for AI Tool.,2025-04-18,,Critical,Marketing,Mark,10,Marketing,3.272879263443162,6
2928,Research competitor Competitor A.,2025-06-07,2025-06-20,Medium,Marketing,Kevin,2,"Marketing, Research",4.862091593477015,7
2929,Write unit tests for get_user_data.,2025-05-01,2025-05-16,Critical,Development,Xavier,11,"Development, Finance",7.64239563058834,1
2930,Research competitor Competitor A.,2025-02-20,,Low,Marketing,Yara,2,Marketing,9.16830741477354,1
2931,Analyze QQ1 marketing spend.,2025-05-29,2025-06-24,Low,Marketing,Grace,3,Marketing,4.018330924725743,8
2932,Optimize encryption for performance.,2025-06-08,2025-06-16,High,Development,Isaac,14,Development,8.761894137397698,5
2933,Optimize encryption for performance.,2025-06-25,2025-07-09,Critical,Development,Eve,6,"Marketing, Development",8.954401079151518,3
2934,Prepare presentation for Product Launch.,2025-03-06,2025-03-14,Critical,Marketing,Bob,14,Marketing,7.569853667031811,8
2935,Analyze QQ3 marketing spend.,2025-02-12,2025-02-16,Medium,Marketing,Emily,3,"HR, Marketing",6.308737343217359,5
2936,Coordinate travel arrangements for Chris Wilson.,2025-03-30,,Critical,Admin,Ivy,8,Finance,4.695706517915235,8
2937,Follow up on pending Client A request.,2025-03-04,,Low,Support,David,8,"Development, Marketing",7.17565478893349,6
2938,Write unit tests for get_user_data.,2025-01-21,2025-01-24,Critical,Development,Oscar,6,Development,5.266581894916864,8
2939,Follow up on pending Client A request.,2025-02-05,,Critical,Support,Daniel,11,"Support, Marketing",9.116648644946071,6
2940,Draft email newsletter for company news.,2025-07-09,2025-07-11,Critical,Marketing,Peter,16,"Marketing, Finance",4.826433608766385,5
2941,Process invoices for Sales.,2025-03-13,2025-04-01,Medium,Finance,Charlie,8,"Finance, Admin",5.468591858102769,7
2942,Draft new HR policy.,2025-01-20,2025-02-08,Low,HR,Victor,8,Support,9.846408648143122,5
2943,Schedule meeting with Team Lead.,2025-04-27,2025-05-17,Low,Admin,Frank,1,"Finance, Admin",4.461671526421454,5
2944,Resolve customer ticket #TKT-2798 for billing error.,2025-03-28,2025-04-07,Low,Support,Oscar,4,Development,5.266581894916864,8
2945,Draft new HR policy.,2025-05-27,2025-06-17,High,HR,Emily,7,"HR, Marketing",6.308737343217359,5
2946,Follow up on pending Client A request.,2025-05-01,2025-05-31,Critical,Support,Daniel,12,"Support, Marketing",9.116648644946071,6
2947,Escalate complex issue to Development Team.,2025-01-26,2025-02-03,High,Support,Victor,8,Support,9.846408648143122,5
2948,Process invoices for Sales.,2025-03-05,2025-03-09,Medium,Finance,Mia,4,"Finance, Research",9.029520330371653,8
2949,Provide technical assistance for reporting tools.,2025-06-30,2025-07-23,Medium,Support,Karen,2,Support,9.855336239448196,3
2950,Create social media campaign for Software Suite.,2025-05-31,2025-06-12,High,Marketing,Peter,8,"Marketing, Finance",4.826433608766385,5
2951,Draft email newsletter for latest features.,2025-06-30,2025-07-15,High,Marketing,Alice,12,"Support, Marketing",8.55145246285532,1
2952,Implement login in the frontend.,2025-03-06,,Low,Development,Felix,6,Development,6.326325553825599,5
2953,Prepare presentation for Annual Summit.,2025-02-18,2025-02-22,High,Marketing,Karen,7,Support,9.855336239448196,3
2954,Draft new HR policy.,2025-03-03,,Medium,HR,Rachel,2,Research,6.307802224356129,7
2955,Conduct user interviews for checkout process.,2025-05-22,,Low,Research,Natalie,7,"Finance, Marketing",4.517745395195611,3
2956,Research competitor Competitor B.,2025-04-27,2025-05-16,Medium,Marketing,Grace,6,Marketing,4.018330924725743,8
2957,Escalate complex issue to Tier 2 Support.,2025-03-31,2025-04-17,Critical,Support,Victor,15,Support,9.846408648143122,5
2958,Coordinate travel arrangements for Chris Wilson.,2025-06-09,2025-07-07,Medium,Admin,Grace,8,Marketing,4.018330924725743,8
2959,Create social media campaign for Software Suite.,2025-01-27,2025-01-30,High,Marketing,Kevin,4,"Marketing, Research",4.862091593477015,7
2960,Research competitor Competitor A.,2025-04-26,2025-05-18,Critical,Marketing,Grace,8,Marketing,4.018330924725743,8
2961,Draft email newsletter for company news.,2025-06-24,2025-07-04,Critical,Marketing,Yara,17,Marketing,9.16830741477354,1
2962,Reconcile petty cash statements.,2025-03-17,,Low,Finance,Henry,1,"HR, Marketing",6.726911864478398,2
2963,Develop prototype for blockchain.,2025-07-07,2025-07-18,Medium,Research,Emily,6,"HR, Marketing",6.308737343217359,5
2964,Reconcile travel budget statements.,2025-02-17,2025-02-27,Critical,Finance,Liam,16,"Marketing, Finance",7.646306669857175,7
2965,Reconcile petty cash statements.,2025-04-24,2025-05-15,Critical,Finance,Olivia,16,"Admin, Research",7.589919813439466,6
2966,Audit QQ2 expenses.,2025-07-11,2025-07-12,Critical,Finance,Charlie,15,"Finance, Admin",5.468591858102769,7
2967,Deploy v3.0 to production.,2025-04-04,2025-05-01,Medium,Development,Victor,14,Support,9.846408648143122,5
2968,Resolve customer ticket #TKT-3312 for software bug.,2025-01-22,2025-02-04,High,Support,Victor,12,Support,9.846408648143122,5
2969,Conduct user interviews for checkout process.,2025-07-02,,Critical,Research,Rachel,7,Research,6.307802224356129,7
2970,Organize company documents for financial.,2025-07-19,2025-08-15,Low,Admin,Charlie,6,"Finance, Admin",5.468591858102769,7
2971,Research competitor Competitor B.,2025-01-22,,Low,Marketing,Hannah,5,"Marketing, Development",8.616576794366768,1
2972,Escalate complex issue to Development Team.,2025-03-15,,High,Support,Alice,5,"Support, Marketing",8.55145246285532,1
2973,Organize company documents for project.,2025-06-28,2025-07-28,Low,Admin,Jessica,7,Admin,9.674887732588516,7
2974,Organize company documents for financial.,2025-01-25,,High,Admin,Charlie,6,"Finance, Admin",5.468591858102769,7
2975,Provide technical assistance for subscription management.,2025-02-22,2025-03-05,High,Support,Lily,6,"Finance, Support",5.13164526027243,4
2976,Review QQ4 budget report.,2025-06-22,2025-07-22,Low,Finance,Lily,6,"Finance, Support",5.13164526027243,4
2977,Develop prototype for blockchain.,2025-04-14,2025-05-10,Critical,Research,Eve,14,"Marketing, Development",8.954401079151518,3
2978,Process invoices for Marketing.,2025-07-18,2025-08-10,Medium,Finance,Mia,5,"Finance, Research",9.029520330371653,8
2979,Prepare payroll for March.,2025-06-02,2025-06-24,Low,Finance,Natalie,6,"Finance, Marketing",4.517745395195611,3
2980,Analyze market trends for finance.,2025-03-28,2025-04-19,Medium,Research,Alice,6,"Support, Marketing",8.55145246285532,1
2981,Conduct user interviews for search functionality.,2025-03-15,2025-03-16,High,Research,Ben,13,Admin,4.809463841776423,8
